"year","date","site","transect","coral_genus","percent"
2011,2011-02-28,"Tiahura",3,"Montipora",0
2011,2011-02-28,"Tiahura",3,"Pocillopora",0
2011,2011-02-28,"Tiahura",3,"Porites",4
2011,2011-02-28,"Tiahura",3,"other",0
2012,2012-03-06,"Gendron",1,"Acropora",0
2012,2012-03-06,"Gendron",1,"Astrea",0
2012,2012-03-06,"Gendron",1,"Montipora",2
2012,2012-03-06,"Gendron",1,"Pocillopora",4
2012,2012-03-06,"Gendron",1,"Porites",4
2012,2012-03-06,"Gendron",1,"other",4
2012,2012-03-06,"Gendron",2,"Acropora",0
2012,2012-03-06,"Gendron",2,"Astrea",0
2012,2012-03-06,"Gendron",2,"Montipora",4
2012,2012-03-06,"Gendron",2,"Pocillopora",6
2012,2012-03-06,"Gendron",2,"Porites",0
2012,2012-03-06,"Gendron",2,"other",0
2012,2012-03-06,"Gendron",3,"Acropora",2
2012,2012-03-06,"Gendron",3,"Astrea",0
2012,2012-03-06,"Gendron",3,"Montipora",0
2012,2012-03-06,"Gendron",3,"Pocillopora",4
2012,2012-03-06,"Gendron",3,"Porites",2
2012,2012-03-06,"Gendron",3,"other",2
2012,2012-03-06,"Tetaiuo",1,"Acropora",0
2012,2012-03-06,"Tetaiuo",1,"Astrea",0
2012,2012-03-06,"Tetaiuo",1,"Montipora",0
2012,2012-03-06,"Tetaiuo",1,"Pocillopora",0
2012,2012-03-06,"Tetaiuo",1,"Porites",2
2012,2012-03-06,"Tetaiuo",1,"other",0
2012,2012-03-06,"Tetaiuo",2,"Acropora",0
2012,2012-03-06,"Tetaiuo",2,"Astrea",0
2012,2012-03-06,"Tetaiuo",2,"Montipora",6
2012,2012-03-06,"Tetaiuo",2,"Pocillopora",10
2012,2012-03-06,"Tetaiuo",2,"Porites",8
2012,2012-03-06,"Tetaiuo",2,"other",0
2012,2012-03-06,"Tetaiuo",3,"Acropora",0
2012,2012-03-06,"Tetaiuo",3,"Astrea",0
2012,2012-03-06,"Tetaiuo",3,"Montipora",0
2012,2012-03-06,"Tetaiuo",3,"Pocillopora",4
2012,2012-03-06,"Tetaiuo",3,"Porites",0
2012,2012-03-06,"Tetaiuo",3,"other",0
2012,2012-03-07,"Aroa",1,"Acropora",0
2012,2012-03-07,"Aroa",1,"Astrea",0
2012,2012-03-07,"Aroa",1,"Montipora",0
2012,2012-03-07,"Aroa",1,"Pocillopora",4
2012,2012-03-07,"Aroa",1,"Porites",2
2012,2012-03-07,"Aroa",1,"other",0
2012,2012-03-07,"Aroa",2,"Acropora",0
2012,2012-03-07,"Aroa",2,"Astrea",0
2012,2012-03-07,"Aroa",2,"Montipora",0
2012,2012-03-07,"Aroa",2,"Pocillopora",0
2012,2012-03-07,"Aroa",2,"Porites",0
2012,2012-03-07,"Aroa",2,"other",0
2012,2012-03-07,"Aroa",3,"Acropora",0
2012,2012-03-07,"Aroa",3,"Astrea",0
2012,2012-03-07,"Aroa",3,"Montipora",0
2012,2012-03-07,"Aroa",3,"Pocillopora",2
2012,2012-03-07,"Aroa",3,"Porites",0
2012,2012-03-07,"Aroa",3,"other",0
2012,2012-03-07,"Pihaena",1,"Acropora",0
2012,2012-03-07,"Pihaena",1,"Astrea",0
2012,2012-03-07,"Pihaena",1,"Montipora",0
2012,2012-03-07,"Pihaena",1,"Pocillopora",0
2012,2012-03-07,"Pihaena",1,"Porites",0
2012,2012-03-07,"Pihaena",1,"other",0
2012,2012-03-07,"Pihaena",2,"Acropora",0
2012,2012-03-07,"Pihaena",2,"Astrea",0
2012,2012-03-07,"Pihaena",2,"Montipora",0
2012,2012-03-07,"Pihaena",2,"Pocillopora",2
2012,2012-03-07,"Pihaena",2,"Porites",0
2012,2012-03-07,"Pihaena",2,"other",0
2012,2012-03-07,"Pihaena",3,"Acropora",0
2012,2012-03-07,"Pihaena",3,"Astrea",0
2012,2012-03-07,"Pihaena",3,"Montipora",0
2012,2012-03-07,"Pihaena",3,"Pocillopora",4
2012,2012-03-07,"Pihaena",3,"Porites",0
2012,2012-03-07,"Pihaena",3,"other",2
2012,2012-03-08,"Haapiti",1,"Acropora",0
2012,2012-03-08,"Haapiti",1,"Astrea",0
2012,2012-03-08,"Haapiti",1,"Montipora",2
2012,2012-03-08,"Haapiti",1,"Pocillopora",6
2012,2012-03-08,"Haapiti",1,"Porites",0
2012,2012-03-08,"Haapiti",1,"other",0
2012,2012-03-08,"Haapiti",2,"Acropora",2
2012,2012-03-08,"Haapiti",2,"Astrea",0
2012,2012-03-08,"Haapiti",2,"Montipora",0
2012,2012-03-08,"Haapiti",2,"Pocillopora",2
2012,2012-03-08,"Haapiti",2,"Porites",0
2012,2012-03-08,"Haapiti",2,"other",0
2012,2012-03-08,"Haapiti",3,"Acropora",0
2012,2012-03-08,"Haapiti",3,"Astrea",2
2012,2012-03-08,"Haapiti",3,"Montipora",0
2012,2012-03-08,"Haapiti",3,"Pocillopora",4
2012,2012-03-08,"Haapiti",3,"Porites",2
2012,2012-03-08,"Haapiti",3,"other",0
2012,2012-03-08,"Taotaha",1,"Acropora",0
2012,2012-03-08,"Taotaha",1,"Astrea",0
2012,2012-03-08,"Taotaha",1,"Montipora",0
2012,2012-03-08,"Taotaha",1,"Pocillopora",8
2012,2012-03-08,"Taotaha",1,"Porites",0
2012,2012-03-08,"Taotaha",1,"other",0
2012,2012-03-08,"Taotaha",2,"Acropora",0
2012,2012-03-08,"Taotaha",2,"Astrea",2
2012,2012-03-08,"Taotaha",2,"Montipora",6
2012,2012-03-08,"Taotaha",2,"Pocillopora",10
2012,2012-03-08,"Taotaha",2,"Porites",0
2012,2012-03-08,"Taotaha",2,"other",2
2012,2012-03-08,"Taotaha",3,"Acropora",0
2012,2012-03-08,"Taotaha",3,"Astrea",0
2012,2012-03-08,"Taotaha",3,"Montipora",0
2012,2012-03-08,"Taotaha",3,"Pocillopora",6
2012,2012-03-08,"Taotaha",3,"Porites",0
2012,2012-03-08,"Taotaha",3,"other",0
2012,2012-03-09,"Entre 2 baies",1,"Acropora",0
2012,2012-03-09,"Entre 2 baies",1,"Astrea",0
2012,2012-03-09,"Entre 2 baies",1,"Montipora",0
2012,2012-03-09,"Entre 2 baies",1,"Pocillopora",2
2012,2012-03-09,"Entre 2 baies",1,"Porites",2
2012,2012-03-09,"Entre 2 baies",1,"other",0
2012,2012-03-09,"Entre 2 baies",2,"Acropora",0
2012,2012-03-09,"Entre 2 baies",2,"Astrea",0
2012,2012-03-09,"Entre 2 baies",2,"Montipora",0
2012,2012-03-09,"Entre 2 baies",2,"Pocillopora",8
2012,2012-03-09,"Entre 2 baies",2,"Porites",0
2012,2012-03-09,"Entre 2 baies",2,"other",2
2012,2012-03-09,"Entre 2 baies",3,"Acropora",2
2012,2012-03-09,"Entre 2 baies",3,"Astrea",0
2012,2012-03-09,"Entre 2 baies",3,"Montipora",0
2012,2012-03-09,"Entre 2 baies",3,"Pocillopora",0
2012,2012-03-09,"Entre 2 baies",3,"Porites",0
2012,2012-03-09,"Entre 2 baies",3,"other",0
2012,2012-03-09,"Tiahura",1,"Acropora",2
2012,2012-03-09,"Tiahura",1,"Astrea",0
2012,2012-03-09,"Tiahura",1,"Montipora",0
2012,2012-03-09,"Tiahura",1,"Pocillopora",2
2012,2012-03-09,"Tiahura",1,"Porites",0
2012,2012-03-09,"Tiahura",1,"other",0
2012,2012-03-09,"Tiahura",2,"Acropora",0
2012,2012-03-09,"Tiahura",2,"Astrea",0
2012,2012-03-09,"Tiahura",2,"Montipora",2
2012,2012-03-09,"Tiahura",2,"Pocillopora",2
2012,2012-03-09,"Tiahura",2,"Porites",0
2012,2012-03-09,"Tiahura",2,"other",0
2012,2012-03-09,"Tiahura",3,"Acropora",0
2012,2012-03-09,"Tiahura",3,"Astrea",0
2012,2012-03-09,"Tiahura",3,"Montipora",4
2012,2012-03-09,"Tiahura",3,"Pocillopora",4
2012,2012-03-09,"Tiahura",3,"Porites",0
2012,2012-03-09,"Tiahura",3,"other",0
2012,2012-03-15,"Nuarei",1,"Acropora",0
2012,2012-03-15,"Nuarei",1,"Astrea",0
2012,2012-03-15,"Nuarei",1,"Montipora",0
2012,2012-03-15,"Nuarei",1,"Pocillopora",2
2012,2012-03-15,"Nuarei",1,"Porites",0
2012,2012-03-15,"Nuarei",1,"other",0
2012,2012-03-15,"Nuarei",2,"Acropora",0
2012,2012-03-15,"Nuarei",2,"Astrea",0
2012,2012-03-15,"Nuarei",2,"Montipora",0
2012,2012-03-15,"Nuarei",2,"Pocillopora",0
2012,2012-03-15,"Nuarei",2,"Porites",0
2012,2012-03-15,"Nuarei",2,"other",0
2012,2012-03-15,"Nuarei",3,"Acropora",0
2012,2012-03-15,"Nuarei",3,"Astrea",0
2012,2012-03-15,"Nuarei",3,"Montipora",0
2012,2012-03-15,"Nuarei",3,"Pocillopora",8
2012,2012-03-15,"Nuarei",3,"Porites",0
2012,2012-03-15,"Nuarei",3,"other",0
2012,2012-03-15,"Temae",1,"Acropora",0
2012,2012-03-15,"Temae",1,"Astrea",0
2012,2012-03-15,"Temae",1,"Montipora",0
2012,2012-03-15,"Temae",1,"Pocillopora",2
2012,2012-03-15,"Temae",1,"Porites",0
2012,2012-03-15,"Temae",1,"other",0
2012,2012-03-15,"Temae",2,"Acropora",0
2012,2012-03-15,"Temae",2,"Astrea",0
2012,2012-03-15,"Temae",2,"Montipora",0
2012,2012-03-15,"Temae",2,"Pocillopora",2
2012,2012-03-15,"Temae",2,"Porites",0
2012,2012-03-15,"Temae",2,"other",0
2012,2012-03-15,"Temae",3,"Acropora",0
2012,2012-03-15,"Temae",3,"Astrea",0
2012,2012-03-15,"Temae",3,"Montipora",0
2012,2012-03-15,"Temae",3,"Pocillopora",2
2012,2012-03-15,"Temae",3,"Porites",0
2012,2012-03-15,"Temae",3,"other",0
2012,2012-03-16,"Afareaitu",1,"Acropora",0
2012,2012-03-16,"Afareaitu",1,"Astrea",0
2012,2012-03-16,"Afareaitu",1,"Montipora",0
2012,2012-03-16,"Afareaitu",1,"Pocillopora",6
2012,2012-03-16,"Afareaitu",1,"Porites",0
2012,2012-03-16,"Afareaitu",1,"other",0
2012,2012-03-16,"Afareaitu",2,"Acropora",0
2012,2012-03-16,"Afareaitu",2,"Astrea",0
2012,2012-03-16,"Afareaitu",2,"Montipora",0
2012,2012-03-16,"Afareaitu",2,"Pocillopora",2
2012,2012-03-16,"Afareaitu",2,"Porites",0
2012,2012-03-16,"Afareaitu",2,"other",0
2012,2012-03-16,"Afareaitu",3,"Acropora",0
2012,2012-03-16,"Afareaitu",3,"Astrea",0
2012,2012-03-16,"Afareaitu",3,"Montipora",2
2012,2012-03-16,"Afareaitu",3,"Pocillopora",2
2012,2012-03-16,"Afareaitu",3,"Porites",0
2012,2012-03-16,"Afareaitu",3,"other",4
2012,2012-03-16,"Maatea",1,"Acropora",0
2012,2012-03-16,"Maatea",1,"Astrea",0
2012,2012-03-16,"Maatea",1,"Montipora",0
2012,2012-03-16,"Maatea",1,"Pocillopora",6
2012,2012-03-16,"Maatea",1,"Porites",0
2012,2012-03-16,"Maatea",1,"other",0
2012,2012-03-16,"Maatea",2,"Acropora",0
2012,2012-03-16,"Maatea",2,"Astrea",0
2012,2012-03-16,"Maatea",2,"Montipora",0
2012,2012-03-16,"Maatea",2,"Pocillopora",0
2012,2012-03-16,"Maatea",2,"Porites",2
2012,2012-03-16,"Maatea",2,"other",0
2012,2012-03-16,"Maatea",3,"Acropora",0
2012,2012-03-16,"Maatea",3,"Astrea",0
2012,2012-03-16,"Maatea",3,"Montipora",0
2012,2012-03-16,"Maatea",3,"Pocillopora",4
2012,2012-03-16,"Maatea",3,"Porites",2
2012,2012-03-16,"Maatea",3,"other",0
2012,2012-03-16,"Motu Ahi",1,"Acropora",0
2012,2012-03-16,"Motu Ahi",1,"Astrea",0
2012,2012-03-16,"Motu Ahi",1,"Montipora",0
2012,2012-03-16,"Motu Ahi",1,"Pocillopora",4
2012,2012-03-16,"Motu Ahi",1,"Porites",2
2012,2012-03-16,"Motu Ahi",1,"other",0
2012,2012-03-16,"Motu Ahi",2,"Acropora",0
2012,2012-03-16,"Motu Ahi",2,"Astrea",0
2012,2012-03-16,"Motu Ahi",2,"Montipora",0
2012,2012-03-16,"Motu Ahi",2,"Pocillopora",2
2012,2012-03-16,"Motu Ahi",2,"Porites",0
2012,2012-03-16,"Motu Ahi",2,"other",0
2012,2012-03-16,"Motu Ahi",3,"Acropora",0
2012,2012-03-16,"Motu Ahi",3,"Astrea",0
2012,2012-03-16,"Motu Ahi",3,"Montipora",0
2012,2012-03-16,"Motu Ahi",3,"Pocillopora",6
2012,2012-03-16,"Motu Ahi",3,"Porites",0
2012,2012-03-16,"Motu Ahi",3,"other",0
2013,2013-02-14,"Entre 2 baies",1,"Acropora",0
2013,2013-02-14,"Entre 2 baies",1,"Astrea",0
2013,2013-02-14,"Entre 2 baies",1,"Montipora",0
2013,2013-02-14,"Entre 2 baies",1,"Pocillopora",4
2013,2013-02-14,"Entre 2 baies",1,"Porites",0
2013,2013-02-14,"Entre 2 baies",1,"other",2
2013,2013-02-14,"Entre 2 baies",2,"Acropora",0
2013,2013-02-14,"Entre 2 baies",2,"Astrea",0
2013,2013-02-14,"Entre 2 baies",2,"Montipora",6
2013,2013-02-14,"Entre 2 baies",2,"Pocillopora",6
2013,2013-02-14,"Entre 2 baies",2,"Porites",2
2013,2013-02-14,"Entre 2 baies",2,"other",2
2013,2013-02-14,"Entre 2 baies",3,"Acropora",0
2013,2013-02-14,"Entre 2 baies",3,"Astrea",2
2013,2013-02-14,"Entre 2 baies",3,"Montipora",4
2013,2013-02-14,"Entre 2 baies",3,"Pocillopora",8
2013,2013-02-14,"Entre 2 baies",3,"Porites",0
2013,2013-02-14,"Entre 2 baies",3,"other",0
2013,2013-02-14,"Pihaena",1,"Acropora",0
2013,2013-02-14,"Pihaena",1,"Astrea",0
2013,2013-02-14,"Pihaena",1,"Montipora",0
2013,2013-02-14,"Pihaena",1,"Pocillopora",2
2013,2013-02-14,"Pihaena",1,"Porites",0
2013,2013-02-14,"Pihaena",1,"other",2
2013,2013-02-14,"Pihaena",2,"Acropora",0
2013,2013-02-14,"Pihaena",2,"Astrea",0
2013,2013-02-14,"Pihaena",2,"Montipora",0
2013,2013-02-14,"Pihaena",2,"Pocillopora",0
2013,2013-02-14,"Pihaena",2,"Porites",2
2013,2013-02-14,"Pihaena",2,"other",0
2013,2013-02-14,"Pihaena",3,"Acropora",0
2013,2013-02-14,"Pihaena",3,"Astrea",0
2013,2013-02-14,"Pihaena",3,"Montipora",0
2013,2013-02-14,"Pihaena",3,"Pocillopora",0
2013,2013-02-14,"Pihaena",3,"Porites",2
2013,2013-02-14,"Pihaena",3,"other",0
2013,2013-02-14,"Tiahura",1,"Acropora",0
2013,2013-02-14,"Tiahura",1,"Astrea",0
2013,2013-02-14,"Tiahura",1,"Montipora",0
2013,2013-02-14,"Tiahura",1,"Pocillopora",4
2013,2013-02-14,"Tiahura",1,"Porites",0
2013,2013-02-14,"Tiahura",1,"other",0
2013,2013-02-14,"Tiahura",2,"Acropora",2
2013,2013-02-14,"Tiahura",2,"Astrea",0
2013,2013-02-14,"Tiahura",2,"Montipora",0
2013,2013-02-14,"Tiahura",2,"Pocillopora",4
2013,2013-02-14,"Tiahura",2,"Porites",4
2013,2013-02-14,"Tiahura",2,"other",0
2013,2013-02-14,"Tiahura",3,"Acropora",0
2013,2013-02-14,"Tiahura",3,"Astrea",0
2013,2013-02-14,"Tiahura",3,"Montipora",0
2013,2013-02-14,"Tiahura",3,"Pocillopora",2
2013,2013-02-14,"Tiahura",3,"Porites",0
2013,2013-02-14,"Tiahura",3,"other",2
2013,2013-02-15,"Gendron",1,"Acropora",0
2013,2013-02-15,"Gendron",1,"Astrea",4
2013,2013-02-15,"Gendron",1,"Montipora",2
2013,2013-02-15,"Gendron",1,"Pocillopora",12
2013,2013-02-15,"Gendron",1,"Porites",8
2013,2013-02-15,"Gendron",1,"other",0
2013,2013-02-15,"Gendron",2,"Acropora",2
2013,2013-02-15,"Gendron",2,"Astrea",6
2013,2013-02-15,"Gendron",2,"Montipora",2
2013,2013-02-15,"Gendron",2,"Pocillopora",2
2013,2013-02-15,"Gendron",2,"Porites",12
2013,2013-02-15,"Gendron",2,"other",0
2013,2013-02-15,"Gendron",3,"Acropora",0
2013,2013-02-15,"Gendron",3,"Astrea",0
2013,2013-02-15,"Gendron",3,"Montipora",6
2013,2013-02-15,"Gendron",3,"Pocillopora",6
2013,2013-02-15,"Gendron",3,"Porites",4
2013,2013-02-15,"Gendron",3,"other",2
2013,2013-02-15,"Taotaha",1,"Acropora",0
2013,2013-02-15,"Taotaha",1,"Astrea",0
2013,2013-02-15,"Taotaha",1,"Montipora",2
2013,2013-02-15,"Taotaha",1,"Pocillopora",8
2013,2013-02-15,"Taotaha",1,"Porites",2
2013,2013-02-15,"Taotaha",1,"other",0
2013,2013-02-15,"Taotaha",2,"Acropora",4
2013,2013-02-15,"Taotaha",2,"Astrea",2
2013,2013-02-15,"Taotaha",2,"Montipora",0
2013,2013-02-15,"Taotaha",2,"Pocillopora",6
2013,2013-02-15,"Taotaha",2,"Porites",0
2013,2013-02-15,"Taotaha",2,"other",0
2013,2013-02-15,"Taotaha",3,"Acropora",0
2013,2013-02-15,"Taotaha",3,"Astrea",0
2013,2013-02-15,"Taotaha",3,"Montipora",2
2013,2013-02-15,"Taotaha",3,"Pocillopora",8
2013,2013-02-15,"Taotaha",3,"Porites",4
2013,2013-02-15,"Taotaha",3,"other",0
2013,2013-02-15,"Tetaiuo",1,"Acropora",2
2013,2013-02-15,"Tetaiuo",1,"Astrea",0
2013,2013-02-15,"Tetaiuo",1,"Montipora",2
2013,2013-02-15,"Tetaiuo",1,"Pocillopora",6
2013,2013-02-15,"Tetaiuo",1,"Porites",6
2013,2013-02-15,"Tetaiuo",1,"other",2
2013,2013-02-15,"Tetaiuo",2,"Acropora",0
2013,2013-02-15,"Tetaiuo",2,"Astrea",0
2013,2013-02-15,"Tetaiuo",2,"Montipora",0
2013,2013-02-15,"Tetaiuo",2,"Pocillopora",12
2013,2013-02-15,"Tetaiuo",2,"Porites",4
2013,2013-02-15,"Tetaiuo",2,"other",2
2013,2013-02-15,"Tetaiuo",3,"Acropora",0
2013,2013-02-15,"Tetaiuo",3,"Astrea",0
2013,2013-02-15,"Tetaiuo",3,"Montipora",8
2013,2013-02-15,"Tetaiuo",3,"Pocillopora",4
2013,2013-02-15,"Tetaiuo",3,"Porites",4
2013,2013-02-15,"Tetaiuo",3,"other",0
2013,2013-02-18,"Aroa",1,"Acropora",0
2013,2013-02-18,"Aroa",1,"Astrea",0
2013,2013-02-18,"Aroa",1,"Montipora",0
2013,2013-02-18,"Aroa",1,"Pocillopora",0
2013,2013-02-18,"Aroa",1,"Porites",0
2013,2013-02-18,"Aroa",1,"other",0
2013,2013-02-18,"Aroa",2,"Acropora",0
2013,2013-02-18,"Aroa",2,"Astrea",0
2013,2013-02-18,"Aroa",2,"Montipora",0
2013,2013-02-18,"Aroa",2,"Pocillopora",4
2013,2013-02-18,"Aroa",2,"Porites",6
2013,2013-02-18,"Aroa",2,"other",0
2013,2013-02-18,"Aroa",3,"Acropora",0
2013,2013-02-18,"Aroa",3,"Astrea",0
2013,2013-02-18,"Aroa",3,"Montipora",0
2013,2013-02-18,"Aroa",3,"Pocillopora",4
2013,2013-02-18,"Aroa",3,"Porites",4
2013,2013-02-18,"Aroa",3,"other",0
2013,2013-02-18,"Nuarei",1,"Acropora",0
2013,2013-02-18,"Nuarei",1,"Astrea",0
2013,2013-02-18,"Nuarei",1,"Montipora",0
2013,2013-02-18,"Nuarei",1,"Pocillopora",0
2013,2013-02-18,"Nuarei",1,"Porites",0
2013,2013-02-18,"Nuarei",1,"other",2
2013,2013-02-18,"Nuarei",2,"Acropora",0
2013,2013-02-18,"Nuarei",2,"Astrea",0
2013,2013-02-18,"Nuarei",2,"Montipora",0
2013,2013-02-18,"Nuarei",2,"Pocillopora",2
2013,2013-02-18,"Nuarei",2,"Porites",0
2013,2013-02-18,"Nuarei",2,"other",0
2013,2013-02-18,"Nuarei",3,"Acropora",0
2013,2013-02-18,"Nuarei",3,"Astrea",0
2013,2013-02-18,"Nuarei",3,"Montipora",0
2013,2013-02-18,"Nuarei",3,"Pocillopora",8
2013,2013-02-18,"Nuarei",3,"Porites",2
2013,2013-02-18,"Nuarei",3,"other",0
2013,2013-02-18,"Temae",1,"Acropora",0
2013,2013-02-18,"Temae",1,"Astrea",0
2013,2013-02-18,"Temae",1,"Montipora",0
2013,2013-02-18,"Temae",1,"Pocillopora",2
2013,2013-02-18,"Temae",1,"Porites",0
2013,2013-02-18,"Temae",1,"other",0
2013,2013-02-18,"Temae",2,"Acropora",0
2013,2013-02-18,"Temae",2,"Astrea",0
2013,2013-02-18,"Temae",2,"Montipora",0
2013,2013-02-18,"Temae",2,"Pocillopora",4
2013,2013-02-18,"Temae",2,"Porites",4
2013,2013-02-18,"Temae",2,"other",0
2013,2013-02-18,"Temae",3,"Acropora",0
2013,2013-02-18,"Temae",3,"Astrea",0
2013,2013-02-18,"Temae",3,"Montipora",0
2013,2013-02-18,"Temae",3,"Pocillopora",2
2013,2013-02-18,"Temae",3,"Porites",0
2013,2013-02-18,"Temae",3,"other",2
2013,2013-02-20,"Afareaitu",1,"Acropora",0
2013,2013-02-20,"Afareaitu",1,"Astrea",0
2013,2013-02-20,"Afareaitu",1,"Montipora",2
2013,2013-02-20,"Afareaitu",1,"Pocillopora",4
2013,2013-02-20,"Afareaitu",1,"Porites",0
2013,2013-02-20,"Afareaitu",1,"other",0
2013,2013-02-20,"Afareaitu",2,"Acropora",0
2013,2013-02-20,"Afareaitu",2,"Astrea",0
2013,2013-02-20,"Afareaitu",2,"Montipora",2
2013,2013-02-20,"Afareaitu",2,"Pocillopora",0
2013,2013-02-20,"Afareaitu",2,"Porites",0
2013,2013-02-20,"Afareaitu",2,"other",0
2013,2013-02-20,"Afareaitu",3,"Acropora",0
2013,2013-02-20,"Afareaitu",3,"Astrea",0
2013,2013-02-20,"Afareaitu",3,"Montipora",0
2013,2013-02-20,"Afareaitu",3,"Pocillopora",6
2013,2013-02-20,"Afareaitu",3,"Porites",0
2013,2013-02-20,"Afareaitu",3,"other",0
2013,2013-02-20,"Motu Ahi",1,"Acropora",0
2013,2013-02-20,"Motu Ahi",1,"Astrea",0
2013,2013-02-20,"Motu Ahi",1,"Montipora",2
2013,2013-02-20,"Motu Ahi",1,"Pocillopora",2
2013,2013-02-20,"Motu Ahi",1,"Porites",0
2013,2013-02-20,"Motu Ahi",1,"other",4
2013,2013-02-20,"Motu Ahi",2,"Acropora",0
2013,2013-02-20,"Motu Ahi",2,"Astrea",0
2013,2013-02-20,"Motu Ahi",2,"Montipora",2
2013,2013-02-20,"Motu Ahi",2,"Pocillopora",2
2013,2013-02-20,"Motu Ahi",2,"Porites",0
2013,2013-02-20,"Motu Ahi",2,"other",2
2013,2013-02-20,"Motu Ahi",3,"Acropora",0
2013,2013-02-20,"Motu Ahi",3,"Astrea",0
2013,2013-02-20,"Motu Ahi",3,"Montipora",2
2013,2013-02-20,"Motu Ahi",3,"Pocillopora",4
2013,2013-02-20,"Motu Ahi",3,"Porites",0
2013,2013-02-20,"Motu Ahi",3,"other",0
2013,2013-02-21,"Haapiti",1,"Acropora",2
2013,2013-02-21,"Haapiti",1,"Astrea",2
2013,2013-02-21,"Haapiti",1,"Montipora",10
2013,2013-02-21,"Haapiti",1,"Pocillopora",8
2013,2013-02-21,"Haapiti",1,"Porites",0
2013,2013-02-21,"Haapiti",1,"other",0
2013,2013-02-21,"Haapiti",2,"Acropora",0
2013,2013-02-21,"Haapiti",2,"Astrea",4
2013,2013-02-21,"Haapiti",2,"Montipora",0
2013,2013-02-21,"Haapiti",2,"Pocillopora",6
2013,2013-02-21,"Haapiti",2,"Porites",2
2013,2013-02-21,"Haapiti",2,"other",0
2013,2013-02-21,"Haapiti",3,"Acropora",0
2013,2013-02-21,"Haapiti",3,"Astrea",0
2013,2013-02-21,"Haapiti",3,"Montipora",4
2013,2013-02-21,"Haapiti",3,"Pocillopora",4
2013,2013-02-21,"Haapiti",3,"Porites",2
2013,2013-02-21,"Haapiti",3,"other",0
2013,2013-02-21,"Maatea",1,"Acropora",0
2013,2013-02-21,"Maatea",1,"Astrea",0
2013,2013-02-21,"Maatea",1,"Montipora",0
2013,2013-02-21,"Maatea",1,"Pocillopora",0
2013,2013-02-21,"Maatea",1,"Porites",2
2013,2013-02-21,"Maatea",1,"other",0
2013,2013-02-21,"Maatea",2,"Acropora",0
2013,2013-02-21,"Maatea",2,"Astrea",0
2013,2013-02-21,"Maatea",2,"Montipora",0
2013,2013-02-21,"Maatea",2,"Pocillopora",4
2013,2013-02-21,"Maatea",2,"Porites",6
2013,2013-02-21,"Maatea",2,"other",0
2013,2013-02-21,"Maatea",3,"Acropora",0
2013,2013-02-21,"Maatea",3,"Astrea",0
2013,2013-02-21,"Maatea",3,"Montipora",2
2013,2013-02-21,"Maatea",3,"Pocillopora",6
2013,2013-02-21,"Maatea",3,"Porites",8
2013,2013-02-21,"Maatea",3,"other",0
2014,2014-03-04,"Gendron",1,"Acropora",0
2014,2014-03-04,"Gendron",1,"Astrea",2
2014,2014-03-04,"Gendron",1,"Montipora",2
2014,2014-03-04,"Gendron",1,"Pocillopora",6
2014,2014-03-04,"Gendron",1,"Porites",4
2014,2014-03-04,"Gendron",1,"other",4
2014,2014-03-04,"Gendron",2,"Acropora",4
2014,2014-03-04,"Gendron",2,"Astrea",0
2014,2014-03-04,"Gendron",2,"Montipora",8
2014,2014-03-04,"Gendron",2,"Pocillopora",16
2014,2014-03-04,"Gendron",2,"Porites",2
2014,2014-03-04,"Gendron",2,"other",2
2014,2014-03-04,"Gendron",3,"Acropora",0
2014,2014-03-04,"Gendron",3,"Astrea",2
2014,2014-03-04,"Gendron",3,"Montipora",4
2014,2014-03-04,"Gendron",3,"Pocillopora",16
2014,2014-03-04,"Gendron",3,"Porites",4
2014,2014-03-04,"Gendron",3,"other",2
2014,2014-03-04,"Tetaiuo",1,"Acropora",2
2014,2014-03-04,"Tetaiuo",1,"Astrea",0
2014,2014-03-04,"Tetaiuo",1,"Montipora",6
2014,2014-03-04,"Tetaiuo",1,"Pocillopora",8
2014,2014-03-04,"Tetaiuo",1,"Porites",4
2014,2014-03-04,"Tetaiuo",1,"other",2
2014,2014-03-04,"Tetaiuo",2,"Acropora",2
2014,2014-03-04,"Tetaiuo",2,"Astrea",2
2014,2014-03-04,"Tetaiuo",2,"Montipora",0
2014,2014-03-04,"Tetaiuo",2,"Pocillopora",10
2014,2014-03-04,"Tetaiuo",2,"Porites",4
2014,2014-03-04,"Tetaiuo",2,"other",2
2014,2014-03-04,"Tetaiuo",3,"Acropora",0
2014,2014-03-04,"Tetaiuo",3,"Astrea",2
2014,2014-03-04,"Tetaiuo",3,"Montipora",4
2014,2014-03-04,"Tetaiuo",3,"Pocillopora",20
2014,2014-03-04,"Tetaiuo",3,"Porites",2
2014,2014-03-04,"Tetaiuo",3,"other",4
2014,2014-03-04,"Tiahura",1,"Acropora",2
2014,2014-03-04,"Tiahura",1,"Astrea",2
2014,2014-03-04,"Tiahura",1,"Montipora",8
2014,2014-03-04,"Tiahura",1,"Pocillopora",4
2014,2014-03-04,"Tiahura",1,"Porites",6
2014,2014-03-04,"Tiahura",1,"other",0
2014,2014-03-04,"Tiahura",2,"Acropora",2
2014,2014-03-04,"Tiahura",2,"Astrea",0
2014,2014-03-04,"Tiahura",2,"Montipora",2
2014,2014-03-04,"Tiahura",2,"Pocillopora",20
2014,2014-03-04,"Tiahura",2,"Porites",4
